,LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,default.payment.next.month,FLAG_UTIL_RAT1,UTIL_RAT1,UTIL_RAT_AVG,UTIL_RAT_RANGE,UTIL_RAT_MAX,PAY_AMT456,FLAG_PAY_RAT1,PAY_RAT1,PAY_RAT_AVG,PAY_RAT_RANGE,PAY_RAT_MAX
6505,170000.0,0,0,0,0,0,0,1085.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,1,0,0.006382352941176471,0.002661764705882353,0.004464705882352942,0.006382352941176471,978.0,0,0.3001841620626151,0.8808156070308232,0.6967577339618497,0.9969418960244648
6506,50000.0,1,2,0,0,0,2,5893.0,5653.0,6747.0,7859.0,7464.0,7199.0,0.0,1200.0,1200.0,0,0,0.11786,0.13604999999999998,0.04411999999999999,0.15718,2400.0,0,0.0,0.11823466890395277,0.21223912274495932,0.21223912274495932
6507,230000.0,0,0,0,0,0,0,2360.0,0.0,0.0,4135.0,814.0,2294.0,0.0,0.0,4135.0,0,0,0.01026086956521739,0.006958695652173913,0.017978260869565218,0.017978260869565218,9662.0,0,0.0,0.5,1.0,1.0
6508,500000.0,0,0,0,0,0,0,21368.0,21094.0,12675.0,5803.0,5841.0,2227.0,4066.0,5004.0,28.0,0,0,0.042736,0.02300266666666667,0.038282000000000004,0.042736,99756.0,0,0.1902756329262015,0.38595803876380935,0.9977911012937836,1.0
6509,50000.0,2,2,3,3,3,3,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,1,0,0.021,0.021,0.0,0.021,0.0,0,0.0,0.0,0.0,0.0
6510,80000.0,0,0,0,0,0,0,32562.0,23346.0,18361.0,10434.0,7387.0,3300.0,1482.0,1011.0,8.0,0,0,0.407025,0.19872916666666665,0.365775,0.407025,3620.0,0,0.045511777170408135,0.09580788994670007,0.4749593936112615,0.4749593936112615
6511,200000.0,0,0,0,0,0,0,780.0,0.0,780.0,387.0,0.0,4540.0,0.0,780.0,387.0,0,0,0.0039,0.0054058333333333345,0.0227,0.0227,5929.0,0,0.0,0.46678961344558983,1.0,1.0
6512,360000.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6513,140000.0,0,2,0,0,0,0,780.0,390.0,390.0,780.0,390.0,390.0,0.0,390.0,780.0,0,0,0.005571428571428572,0.003714285714285715,0.002785714285714286,0.005571428571428572,780.0,0,0.0,0.66538789428815,1.0,1.0
6514,290000.0,1,2,0,0,0,0,292907.0,285272.0,288543.0,209443.0,132211.0,133946.0,0.0,14000.0,9000.0,1,1,1.0,0.769778735632184,0.5441,1.0,15000.0,0,0.0,0.02988097625898607,0.04907579756934585,0.04907579756934585
6515,50000.0,0,0,0,0,0,0,48027.0,48725.0,29600.0,20150.0,19232.0,17143.0,3000.0,1600.0,2004.0,1,0,0.96054,0.60959,0.63164,0.9745,7000.0,0,0.06246356292162905,0.09126051034467948,0.20048110024478305,0.2333177788147457
6516,10000.0,0,0,0,0,0,0,3213.0,2797.0,0.0,1660.0,660.0,660.0,1000.0,0.0,1660.0,0,0,0.3213,0.14983333333333335,0.3213,0.3213,0.0,0,0.3111387678904792,0.21852312798174653,1.0,1.0
6517,80000.0,2,0,0,0,0,0,1195.0,553.0,1074.0,35783.0,35488.0,36020.0,700.0,1074.0,35000.0,0,0,0.0149375,0.22940208333333334,0.4433375,0.45025,4000.0,0,0.5852842809364549,0.4495253780736359,0.9639099414230587,1.0
6518,20000.0,0,0,0,0,0,0,18535.0,18541.0,18270.0,16992.0,19025.0,35744.0,5109.0,1600.0,2400.0,1,0,0.92675,0.928025,0.15039999999999998,1.0,6539.0,0,0.27562580923608115,0.13528117514161697,0.23678422403688007,0.27562580923608115
6519,150000.0,0,0,0,0,0,0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0008,0.00013333333333333334,0.0008,0.0008,0.0,0,0.0,0.0,0.0,0.0
6520,230000.0,0,0,2,0,0,0,9092.0,12509.0,12784.0,12584.0,0.0,0.0,3500.0,700.0,0.0,1,0,0.039530434782608696,0.03403550724637681,0.05558260869565217,0.05558260869565217,0.0,0,0.3849114703618168,0.07347778436219461,0.3849114703618168,0.3849114703618168
6521,60000.0,0,0,0,0,0,0,60491.0,61319.0,56550.0,43279.0,28289.0,28013.0,2560.0,1593.0,1348.0,1,1,1.0,0.7670305555555555,0.5331166666666667,1.0,3035.0,0,0.04231964557296833,0.031229616252886293,0.01893702080402193,0.04231964557296833
6522,360000.0,0,0,0,0,0,0,724.0,125.0,416.0,190.0,190.0,66.0,125.0,418.0,190.0,0,0,0.002011111111111111,0.0007921296296296296,0.0018277777777777778,0.002011111111111111,217.0,0,0.1724137931034483,0.4955998371550097,1.0,1.0
6523,100000.0,0,0,0,0,0,0,46202.0,47239.0,48258.0,49218.0,99677.0,51738.0,1784.0,1803.0,1763.0,0,0,0.46202,0.5705533333333334,0.5347500000000001,0.99677,8794.0,0,0.038612211328268725,0.040307034544840976,0.010158297068141503,0.04669034290415137
6524,30000.0,0,0,0,0,0,0,23467.0,24195.0,25286.0,25807.0,26350.0,27409.0,1409.0,1500.0,942.0,0,0,0.7822333333333333,0.8473,0.13139999999999996,0.9136333333333333,3405.0,0,0.060039202318050114,0.047980178538841976,0.02748076649234945,0.06199371796991238
6525,330000.0,0,0,0,0,0,0,155285.0,156122.0,11733.0,9620.0,0.0,4520.0,10000.0,10000.0,2000.0,0,0,0.47056060606060607,0.17034343434343438,0.4730969696969697,0.4730969696969697,7020.0,0,0.064397305616733,0.3086448722915869,1.0,1.0
6526,20000.0,0,2,0,0,0,0,632.0,316.0,948.0,632.0,316.0,1096.0,0.0,948.0,0.0,0,0,0.0316,0.03283333333333333,0.039,0.0548,1096.0,0,0.0,0.3333333333333333,1.0,1.0
6527,80000.0,1,2,2,2,2,2,42053.0,40185.0,42887.0,31745.0,32211.0,25836.0,0.0,3500.0,0.0,0,0,0.5256625,0.44774375000000005,0.21313750000000004,0.5360875,6000.0,0,0.0,0.0478169043075633,0.14175014175014175,0.14175014175014175
6528,90000.0,0,0,0,0,0,0,40145.0,41194.0,42197.0,42726.0,43802.0,42761.0,2000.0,2000.0,1502.0,1,0,0.44605555555555554,0.4681944444444444,0.040633333333333355,0.4866888888888889,8287.0,0,0.04981816370248593,0.05449250585504758,0.08385127550795118,0.11809550535522192
6529,20000.0,0,0,0,0,0,0,16740.0,17451.0,18141.0,18239.0,18302.0,18337.0,1600.0,1600.0,1000.0,0,0,0.837,0.8934166666666666,0.07985000000000009,0.91685,1968.0,0,0.09557374111462875,0.058325846355226564,0.060073686583054973,0.09557374111462875
6530,230000.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6531,160000.0,0,2,0,0,0,0,3498.0,3260.0,678.0,0.0,0.0,678.0,0.0,678.0,0.0,0,0,0.0218625,0.008452083333333332,0.0218625,0.0218625,678.0,0,0.0,0.20131861392210978,1.0,1.0
6532,200000.0,0,0,0,0,0,0,2500.0,0.0,5448.0,632.0,0.0,646.0,0.0,5448.0,632.0,0,0,0.0125,0.007688333333333333,0.02724,0.02724,646.0,0,0.0,0.3526640973878999,1.0,1.0
6533,20000.0,0,0,0,0,0,0,1955.0,2530.0,1845.0,3169.0,240.0,930.0,2535.0,1205.0,3274.0,0,0,0.09775,0.08890833333333333,0.14645,0.15845,1710.0,1,1.0,0.6124724291550286,1.0,1.0
6534,170000.0,0,0,0,0,0,0,51207.0,38528.0,34688.0,30542.0,61032.0,23711.0,5000.0,2000.0,3000.0,0,0,0.30121764705882353,0.23500784313725487,0.21953529411764708,0.35901176470588236,15753.0,0,0.09764099359475081,0.122703146730833,0.33639726301447176,0.36913798920377866
6535,180000.0,0,0,0,0,0,0,3679.0,4711.0,3996.0,6007.0,3260.0,0.0,1105.0,1000.0,2011.0,0,0,0.02043888888888889,0.020049074074074077,0.03337222222222222,0.03337222222222222,503.0,0,0.30027173913043476,0.18322414961540856,0.5031273455091319,0.5031273455091319
6536,50000.0,0,0,0,0,0,0,98492.0,50095.0,49057.0,17426.0,17789.0,18003.0,2477.0,2409.0,769.0,0,1,1.0,0.6742499999999999,0.6514800000000001,1.0,2082.0,0,0.02514899536007635,0.034408293438225095,0.03241234858343455,0.048087671670392844
6537,360000.0,0,0,0,0,0,0,16540.0,1160.0,10600.0,51571.0,28310.0,14482.0,1160.0,10646.0,51571.0,0,0,0.04594444444444445,0.05678842592592592,0.14003055555555557,0.14325277777777778,27356.0,0,0.07012877093283357,0.5784276038851811,1.0,1.0
6538,230000.0,0,0,0,0,0,0,875.0,375.0,0.0,0.0,609.0,362.0,1000.0,0.0,0.0,0,0,0.0038043478260869567,0.0016094202898550723,0.0038043478260869567,0.0038043478260869567,16000.0,1,1.0,0.6666666666666666,1.0,1.0
6539,80000.0,0,0,2,2,2,2,75709.0,80033.0,78145.0,80584.0,81693.0,78470.0,6800.0,0.0,6000.0,1,0,0.9463625,0.9840083333333335,0.053637500000000005,1.0,8100.0,0,0.08981640470215295,0.04480261683956125,0.08981640470215295,0.08981640470215295
6540,60000.0,2,2,2,2,2,2,61432.0,57751.0,59200.0,57558.0,52992.0,61325.0,0.0,4770.0,2250.0,1,1,1.0,0.9652805555555556,0.11680000000000001,1.0,50000.0,0,0.0,0.17735358321955674,0.9435208423754081,0.9435208423754081
6541,150000.0,0,0,0,0,0,0,420.0,0.0,1672.0,453.0,2129.0,1414.0,0.0,1672.0,453.0,0,0,0.0028,0.0067644444444444445,0.014193333333333334,0.014193333333333334,5504.0,0,0.0,0.6557701391987443,1.0,1.0
6542,120000.0,0,0,0,0,0,0,117029.0,118439.0,118437.0,116456.0,116957.0,119366.0,5800.0,4500.0,4120.0,0,0,0.9752416666666667,0.9815055555555556,0.024249999999999994,0.9947166666666667,13238.0,0,0.04955994189524054,0.039156120329212174,0.014773809066249845,0.04955994189524054
6543,430000.0,0,0,0,0,0,0,20849.0,3662.0,7719.0,4437.0,2912.0,6368.0,3814.0,7759.0,4451.0,0,0,0.048486046511627905,0.01780891472868217,0.04171395348837209,0.048486046511627905,18323.0,0,0.18292565947242206,0.7360512438911847,0.817074340527578,1.0
6544,360000.0,0,0,0,0,0,0,89120.0,191329.0,92915.0,52341.0,51739.0,55079.0,105484.0,4500.0,2000.0,0,0,0.24755555555555556,0.2465384259259259,0.38775,0.5314694444444444,9434.0,1,1.0,0.20391228289528554,0.978475181884713,1.0
6545,200000.0,0,0,0,0,0,0,396.0,396.0,461.0,396.0,546.0,396.0,396.0,461.0,396.0,0,0,0.00198,0.0021591666666666664,0.0007499999999999998,0.00273,1338.0,0,0.9974811083123426,0.929342314244621,0.27605118829981723,1.0
6546,50000.0,0,0,0,0,0,2,40959.0,41996.0,43296.0,44187.0,49132.0,48191.0,2000.0,2000.0,1608.0,0,0,0.81918,0.8925366666666666,0.16345999999999994,0.98264,7684.0,0,0.048828125,0.05062037964369192,0.12863220783923238,0.12863220783923238
6547,150000.0,0,0,0,0,0,0,70001.0,45813.0,44309.0,27428.0,2013.0,4724.0,2500.0,1200.0,2618.0,0,0,0.46667333333333333,0.21587555555555557,0.45325333333333334,0.46667333333333333,6737.0,0,0.035713265335276134,0.1990632231186652,1.0,1.0
6548,20000.0,0,0,0,0,0,0,12146.0,7698.0,6005.0,6411.0,3125.0,3164.0,1273.0,1039.0,1000.0,0,0,0.6073,0.32124166666666665,0.45104999999999995,0.6073,272.0,0,0.10479953898081831,0.07881843611593009,0.15133428972291532,0.1665001665001665
6549,20000.0,0,0,0,0,0,0,5565.0,6841.0,7853.0,8565.0,9565.0,12065.0,1276.0,1288.0,1000.0,0,0,0.27825,0.42045,0.32499999999999996,0.60325,4500.0,0,0.22924901185770752,0.16763034697003446,0.1784647467710088,0.2613422538155969
6550,50000.0,1,3,2,0,0,0,52935.0,50946.0,22740.0,2314.0,1823.0,18839.0,0.0,0.0,0.0,1,1,1.0,0.48572,0.96354,1.0,21303.0,0,0.0,0.30358272612076387,1.0,1.0
6551,260000.0,0,0,0,0,0,0,19713.0,22378.0,24836.0,32816.0,42816.0,8938.0,3000.0,3000.0,10000.0,1,0,0.07581923076923076,0.09711346153846155,0.1303,0.16467692307692308,20938.0,0,0.15217611849447094,0.23767718846209449,0.26857086846931927,0.40262511575472076
6552,230000.0,0,0,0,0,0,0,1873.0,2778.0,4734.0,6642.0,8520.0,9869.0,1500.0,2000.0,2000.0,1,0,0.008143478260869565,0.024939130434782606,0.03476521739130435,0.042908695652173916,5500.0,0,0.80042689434365,0.43703923887959467,0.6243912177798664,0.80042689434365
6553,170000.0,0,0,0,0,0,0,19247.0,1230.0,2910.0,0.0,0.0,0.0,1230.0,2910.0,0.0,0,0,0.11321764705882353,0.02292843137254902,0.11321764705882353,0.11321764705882353,0.0,0,0.06390274314214464,0.1773171238570241,1.0,1.0
6554,180000.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,225.0,35173.0,1004.0,0.0,0.0,0,0,0.0,0.032775925925925924,0.19540555555555555,0.19540555555555555,35290.0,1,1.0,0.5485680711131328,1.0,1.0
6555,30000.0,1,2,0,0,0,2,24172.0,23497.0,24817.0,25602.0,26535.0,26947.0,0.0,1715.0,1500.0,0,0,0.8057333333333333,0.8420555555555556,0.11499999999999999,0.8982333333333333,7170.0,0,0.0,0.06716553281295481,0.1732967196081342,0.1732967196081342
6556,20000.0,3,2,2,3,2,2,16014.0,15474.0,19739.0,19194.0,38414.0,19200.0,0.0,4900.0,0.0,1,0,0.8007,0.9135083333333333,0.22629999999999995,1.0,2100.0,0,0.0,0.06753046176613338,0.3166397415185784,0.3166397415185784
6557,260000.0,2,0,0,0,0,0,655.0,1182.0,1076.0,696.0,1012.0,530.0,1076.0,1076.0,0.0,1,0,0.0025192307692307693,0.003301923076923077,0.002507692307692308,0.0045461538461538465,2238.0,1,1.0,0.7387917345013556,1.0,1.0
6558,180000.0,0,0,0,0,0,0,1730.0,6792.0,0.0,3180.0,2682.0,0.0,6792.0,0.0,3180.0,0,0,0.009611111111111112,0.01331851851851852,0.037733333333333334,0.037733333333333334,8275.0,1,1.0,0.6405218484753222,1.0,1.0
6559,230000.0,0,0,0,0,0,0,57259.0,46226.0,36089.0,34158.0,22872.0,22592.0,2500.0,3000.0,3000.0,1,0,0.24895217391304347,0.1588376811594203,0.15072608695652173,0.24895217391304347,5000.0,0,0.04366049598323437,0.064949657355827,0.04486249786441756,0.08852299384765193
6560,120000.0,0,0,0,0,0,0,46889.0,47496.0,48307.0,49272.0,49016.0,43127.0,1856.0,1667.0,1632.0,0,0,0.39074166666666665,0.3945930555555556,0.051208333333333356,0.4106,4603.0,0,0.03958200042653018,0.03419034383829872,0.015027186848344313,0.03958200042653018
6561,280000.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6562,270000.0,0,0,0,0,0,0,150185.0,141926.0,135741.0,126197.0,118340.0,110557.0,4988.0,7000.0,5000.0,0,0,0.5562407407407407,0.4833,0.14677037037037033,0.5562407407407407,15000.0,0,0.03321215026700225,0.041077342848924746,0.016108979609624464,0.049321129876626714
6563,70000.0,0,0,0,0,0,0,67474.0,68750.0,59186.0,48178.0,46197.0,48444.0,3100.0,7172.0,10000.0,0,0,0.9639142857142857,0.805307142857143,0.3221857142857142,0.9821428571428571,6012.0,0,0.04594294183030752,0.07441972192605943,0.14108936784244275,0.16895602074779933
6564,60000.0,0,0,0,0,0,2,53234.0,54361.0,55395.0,56416.0,58792.0,56130.0,2580.0,2557.0,2500.0,0,0,0.8872333333333333,0.9286888888888889,0.09263333333333335,0.9798666666666667,6500.0,0,0.04846435615666385,0.04267077133308773,0.07976319194569013,0.07976319194569013
6565,180000.0,0,0,0,0,0,0,78128.0,81976.0,83338.0,90031.0,93692.0,96100.0,5000.0,4000.0,8000.0,0,0,0.43404444444444445,0.4845046296296296,0.0998444444444444,0.5338888888888889,14500.0,0,0.06399672336776357,0.06070737624441536,0.053300848661947745,0.09599347244387382
6566,160000.0,0,0,0,0,0,2,30414.0,24158.0,10091.0,5905.0,6210.0,4302.0,1200.0,1036.0,309.0,1,0,0.1900875,0.08445833333333334,0.16319999999999998,0.1900875,1500.0,0,0.039454216669406544,0.07166846146148849,0.23239600278875203,0.23239600278875203
6567,50000.0,0,0,0,0,0,0,14500.0,0.0,790.0,3696.0,6696.0,5724.0,0.0,790.0,3696.0,0,0,0.29,0.10468666666666666,0.29,0.29,10995.0,0,0.0,0.6771435076360065,1.0,1.0
6568,60000.0,0,0,0,0,0,0,53044.0,51158.0,29452.0,1696.0,38585.0,38884.0,1607.0,1675.0,1696.0,0,0,0.8840666666666667,0.5911638888888889,0.8558,0.8840666666666667,40900.0,0,0.030295032519558864,0.19924952773250534,0.9697049674804411,1.0
6569,50000.0,3,2,0,0,0,0,12961.0,12029.0,11738.0,11011.0,9888.0,10076.0,507.0,1158.0,373.0,1,0,0.25922,0.22567666666666664,0.061460000000000015,0.25922,1835.0,0,0.039114334207684,0.05780796698441462,0.07847663966248539,0.11025106678574972
6570,80000.0,1,0,0,0,0,0,0.0,697.0,0.0,1186.0,0.0,1633.0,699.0,0.0,1579.0,0,0,0.0,0.007325000000000001,0.0204125,0.0204125,6481.0,1,1.0,0.6666666666666666,1.0,1.0
6571,30000.0,0,0,0,0,0,0,28622.0,28219.0,27764.0,27973.0,28576.0,12135.0,1700.0,1500.0,700.0,0,0,0.9540666666666666,0.8516055555555555,0.5495666666666665,0.9540666666666666,2200.0,0,0.0593927960032142,0.043779580274279924,0.06490288447806732,0.08239947264337508
6572,90000.0,0,0,0,0,0,0,32154.0,33521.0,34443.0,31223.0,31723.0,32505.0,1888.0,1810.0,1300.0,0,0,0.3572666666666667,0.36216481481481483,0.03577777777777774,0.3827,3659.0,0,0.05871559633027523,0.044244122616832686,0.021891625371067702,0.05871559633027523
6573,130000.0,0,0,0,0,0,0,9768.0,8480.0,2420.0,0.0,682.0,0.0,8486.0,1001.0,0.0,0,0,0.07513846153846154,0.027371794871794874,0.07513846153846154,0.07513846153846154,682.0,0,0.8686661889650936,0.3311157872226734,1.0,1.0
6574,200000.0,0,0,0,0,0,0,2780.0,2645.0,0.0,4115.0,1315.0,0.0,2658.0,0.0,4125.0,0,0,0.0139,0.009045833333333333,0.020575,0.020575,1315.0,0,0.9557713052858684,0.3792093736862907,1.0,1.0
6575,20000.0,0,0,0,0,2,2,11564.0,13063.0,14337.0,15596.0,15204.0,17149.0,2000.0,1500.0,1500.0,1,0,0.5782,0.724275,0.27925,0.85745,2200.0,0,0.17293558149589278,0.08951021345848502,0.17293558149589278,0.17293558149589278
6576,300000.0,0,0,0,0,0,0,1877.0,2466.0,0.0,462.0,0.0,3069.0,2500.0,0.0,462.0,0,0,0.0062566666666666665,0.004374444444444444,0.01023,0.01023,3349.0,1,1.0,0.5152008686210641,1.0,1.0
6577,160000.0,0,0,0,0,0,0,120528.0,100050.0,102324.0,104697.0,103202.0,94360.0,7000.0,4000.0,4000.0,0,0,0.7533,0.651209375,0.16354999999999997,0.7533,11805.0,0,0.0580773091952974,0.04238587889855513,0.019318745975235967,0.0580773091952974
6578,500000.0,0,0,0,0,0,0,680.0,0.0,0.0,0.0,74731.0,0.0,0.0,0.0,0.0,0,0,0.00136,0.025137000000000003,0.149462,0.149462,74731.0,0,0.0,0.16666666666666666,1.0,1.0
6579,50000.0,2,2,2,0,0,0,50863.0,50887.0,19345.0,19152.0,18953.0,19388.0,1600.0,0.0,1000.0,1,1,1.0,0.58946,0.62094,1.0,2800.0,0,0.031456432840515886,0.038209883251411884,0.05221114185767243,0.05221114185767243
6580,20000.0,0,0,0,0,0,0,20052.0,5328.0,18428.0,19709.0,19833.0,19376.0,1500.0,15000.0,2000.0,0,1,1.0,0.8556166666666667,0.7336,1.0,2900.0,0,0.07480177529546701,0.2218410420687108,0.9546233740042351,1.0
6581,240000.0,2,3,3,2,2,2,213732.0,217347.0,217329.0,211132.0,219202.0,223434.0,8500.0,5000.0,0.0,1,0,0.89055,0.9042888888888889,0.051258333333333295,0.930975,24000.0,0,0.03976924480543482,0.029175215753895655,0.07578161632714923,0.07578161632714923
6582,200000.0,2,2,2,2,2,2,172325.0,174082.0,177684.0,180259.0,183704.0,186507.0,6000.0,8000.0,7000.0,1,0,0.861625,0.8954675,0.07091000000000003,0.932535,18100.0,0,0.03481772918770238,0.03648566442160738,0.015929568694478986,0.04595509038791841
6583,200000.0,0,0,2,0,0,0,184.0,2250.0,823.0,823.0,0.0,1266.0,2250.0,0.0,0.0,1,0,0.00092,0.004455,0.01125,0.01125,1924.0,1,1.0,0.3333333333333333,1.0,1.0
6584,260000.0,0,0,0,0,0,0,10425.0,12722.0,4948.0,13100.0,10854.0,7537.0,2297.0,7256.0,13100.0,0,0,0.040096153846153844,0.038196153846153845,0.03135384615384615,0.05038461538461538,22101.0,0,0.22031459812008442,0.6342690194993611,0.7796854018799155,1.0
6585,100000.0,2,2,2,2,0,0,89296.0,101755.0,90684.0,23000.0,25000.0,0.0,14002.0,560.0,0.0,0,0,0.89296,0.5466333333333333,1.0,1.0,55528.0,0,0.15680258015386855,0.20820978038670082,1.0,1.0
6586,360000.0,0,0,0,0,0,0,25988.0,1815.0,22648.0,19433.0,16708.0,24047.0,1815.0,22674.0,95.0,0,0,0.07218888888888889,0.05122175925925926,0.06714722222222222,0.07218888888888889,58460.0,0,0.06983723883181346,0.6101656286594831,0.9958055543291094,1.0
6587,280000.0,0,0,0,0,0,0,286469.0,293875.0,296257.0,232.0,0.0,143864.0,8024.0,8034.0,232.0,0,1,1.0,0.5857714285714285,1.0,1.0,151029.0,0,0.02800991377805704,0.2490532261985645,0.9992168987841679,1.0
6588,360000.0,0,0,0,0,0,0,10221.0,8337.0,9696.0,14332.0,21446.0,9476.0,8536.0,5000.0,8500.0,0,0,0.028391666666666666,0.03403148148148148,0.036413888888888885,0.05957222222222222,26476.0,0,0.8350616317746038,0.6982399915758535,0.43472640410413044,0.8765597607507477
6589,420000.0,0,0,0,0,0,0,440.0,1479.0,2940.0,3160.0,4160.0,883.0,1039.0,1500.0,3160.0,0,0,0.0010476190476190477,0.005183333333333334,0.008857142857142857,0.009904761904761904,29883.0,1,1.0,0.7547606978961809,0.7877913962989667,1.0
6590,400000.0,0,0,0,0,0,0,0.0,641.0,1290.0,1319.0,694.0,697.0,641.0,1290.0,29.0,0,0,0.0,0.00193375,0.0032975,0.0032975,706.0,1,1.0,0.5044632922631686,1.0,1.0
6591,50000.0,2,0,0,0,0,0,33343.0,31392.0,27315.0,0.0,28890.0,29168.0,1502.0,1000.0,0.0,0,0,0.66686,0.50036,0.66686,0.66686,32250.0,0,0.04504558541266795,0.19200432687236993,1.0,1.0
6592,500000.0,0,0,0,0,0,0,186610.0,130751.0,43890.0,38759.0,46834.0,28408.0,261524.0,43919.0,38787.0,0,0,0.37322,0.15841733333333333,0.316404,0.37322,138243.0,1,1.0,0.8043603808704072,0.6641045643661283,1.0
6593,50000.0,0,0,0,0,0,0,48025.0,49128.0,49348.0,44932.0,19559.0,18859.0,1884.0,1997.0,1943.0,0,0,0.9605,0.7661699999999999,0.60978,0.98696,2056.0,0,0.03922875109315787,0.03427429652131453,0.0252251266446131,0.040648089722974214
6594,80000.0,0,2,0,0,0,0,1275.0,887.0,890.0,382.0,2786.0,2557.0,2.0,893.0,382.0,0,0,0.0159375,0.01828541666666667,0.03005,0.034825,82359.0,0,0.001567398119122257,0.72486806359487,0.9984326018808778,1.0
6595,80000.0,2,3,2,2,0,0,84176.0,81516.0,80146.0,61392.0,60325.0,60469.0,0.0,2000.0,0.0,0,1,1.0,0.8795541666666667,0.24593750000000003,1.0,7491.0,0,0.0,0.024623435327027727,0.05034775951655726,0.05034775951655726
6596,20000.0,0,0,0,0,0,0,13922.0,15433.0,15683.0,16050.0,17401.0,17573.0,3000.0,3000.0,1000.0,0,0,0.6961,0.8005166666666668,0.18255,0.87865,4000.0,0,0.21547080370609784,0.11876263855567208,0.15856856175776507,0.21547080370609784
6597,460000.0,0,0,0,0,0,0,81252.0,74766.0,79012.0,74349.0,77504.0,90032.0,5020.0,10027.0,3001.0,0,0,0.17663478260869564,0.17279528985507242,0.03409347826086956,0.19572173913043478,25043.0,0,0.06178233419073757,0.09178015958341923,0.15555480919053452,0.19353590090961872
6598,240000.0,0,0,0,0,0,0,47742.0,27044.0,24007.0,0.0,0.0,0.0,1898.0,1006.0,0.0,0,0,0.198925,0.06860625,0.198925,0.198925,0.0,0,0.03975451898707664,0.012825297134439438,0.03975451898707664,0.03975451898707664
6599,120000.0,0,0,0,0,0,0,53456.0,53862.0,39505.0,45373.0,46641.0,47569.0,2058.0,1672.0,10000.0,0,0,0.4454666666666667,0.3977861111111111,0.1196416666666667,0.44885,5624.0,0,0.03849823222403053,0.07393988862548911,0.2220843904781653,0.25312610742672
6600,20000.0,1,3,2,2,3,2,7719.0,7455.0,7187.0,8367.0,7945.0,7669.0,0.0,0.0,1300.0,0,0,0.38595,0.3861833333333333,0.059,0.41835,1000.0,0,0.0,0.05187251339029727,0.1808569838619922,0.1808569838619922
6601,290000.0,0,0,0,0,0,0,62381.0,32320.0,22528.0,10502.0,82823.0,52624.0,1778.0,1565.0,212.0,0,0,0.21510689655172413,0.15125172413793106,0.24938275862068968,0.28559655172413795,86087.0,0,0.028501811419960887,0.18882373546254058,0.9905899063429358,1.0
6602,50000.0,0,0,0,0,0,0,33801.0,27027.0,24459.0,23161.0,22282.0,20537.0,1433.0,1319.0,773.0,0,0,0.67602,0.5042233333333334,0.26527999999999996,0.67602,2159.0,0,0.04239394118691202,0.036782074643640104,0.01885675002056923,0.048801243155246414
6603,200000.0,0,0,0,0,0,0,22065.0,23382.0,21522.0,8815.0,4280.0,0.0,2000.0,1128.0,4280.0,0,0,0.110325,0.06672,0.11691,0.11691,0.0,0,0.09063717937097797,0.05628906508586231,0.19885703665845839,0.19885703665845839
6604,20000.0,0,0,2,2,0,0,17973.0,20482.0,19693.0,11932.0,1280.0,0.0,2800.0,0.0,239.0,0,0,0.89865,0.59065,1.0,1.0,3380.0,0,0.15578057193724268,0.07519406386672955,0.28324813542277716,0.28324813542277716
6605,100000.0,0,0,0,0,0,0,43970.0,45756.0,46680.0,47926.0,49028.0,49561.0,2500.0,2000.0,2000.0,0,0,0.4397,0.471535,0.055910000000000015,0.49561,5620.0,0,0.05685565486343272,0.043103534101870865,0.024471973817470086,0.05685565486343272
6606,260000.0,0,0,0,0,0,0,107350.0,110114.0,112189.0,114503.0,117031.0,112857.0,4500.0,4000.0,4000.0,0,0,0.4128846153846154,0.43207948717948724,0.037234615384615366,0.45011923076923077,17190.0,0,0.041918566198731265,0.043816756454194604,0.03945386127484544,0.0751076628614396
6607,20000.0,4,3,2,0,0,0,21750.0,21127.0,20332.0,19932.0,19932.0,7080.0,0.0,0.0,0.0,0,1,1.0,0.8912,0.646,1.0,0.0,0,0.0,0.0,0.0,0.0
6608,10000.0,0,0,0,0,0,2,5964.0,7145.0,8144.0,8861.0,10104.0,9803.0,1284.0,1283.0,1000.0,0,0,0.5964,0.83195,0.40359999999999996,1.0,2535.0,0,0.21525565800502933,0.13213033617690362,0.21525565800502933,0.21525565800502933
